Test
Sample	Base Mass	Observed Ion m/z	Group	Type	Name	CAS	Formula	InChIKey	Quant S/N	R.T. (min)	Quant Masses	Tailing Factor	Area	Area %	Stick Count	Concerns	Retention Index	Lib. RI	Similarity	Probability	Hit #	Peak Number	Hit 1 Name	Hit 1 Similarity	Hit 1 Probability	Hit 1 InChIKey	Hit 1 CAS	Hit 1 Formula	Hit 1 Contributor	Hit 1 Library	Hit 1 Lib. RI	Hit 2 Name	Hit 2 Similarity	Hit 2 Probability	Hit 2 InChIKey	Hit 2 CAS	Hit 2 Formula	Hit 2 Contributor	Hit 2 Library	Hit 2 Lib. RI	Hit 3 Name	Hit 3 Similarity	Hit 3 Probability	Hit 3 InChIKey	Hit 3 CAS	Hit 3 Formula	Hit 3 Contributor	Hit 3 Library	Hit 3 Lib. RI	Hit 4 Name	Hit 4 Similarity	Hit 4 Probability	Hit 4 InChIKey	Hit 4 CAS	Hit 4 Formula	Hit 4 Contributor	Hit 4 Library	Hit 4 Lib. RI	Hit 5 Name	Hit 5 Similarity	Hit 5 Probability	Hit 5 InChIKey	Hit 5 CAS	Hit 5 Formula	Hit 5 Contributor	Hit 5 Library	Hit 5 Lib. RI
200904_eQC2	140.05	199.10		Unknown	"Sarcosine, N-trifluoroacetyl-"		C5H6F3NO3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HCKNJNWZURIPAE-UHFFFAOYSA-N"">HCKNJNWZURIPAE-UHFFFAOYSA-N</a>"	2874	9.64887	XIC(140.05±500ppm)	7.69	78898245	0.032	35	Spectra Search{Unable to do spectral search}	939.7	1157 ± 0(1)	705	23.0	1	64	"Sarcosine, N-trifluoroacetyl-"	705	23.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HCKNJNWZURIPAE-UHFFFAOYSA-N"">HCKNJNWZURIPAE-UHFFFAOYSA-N</a>"		C5H6F3NO3	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1157 ± 0(1)	"Sarcosine, N-trifluoroacetyl-, ethyl ester"	691	14.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/NZCQOTQXWQMKCW-UHFFFAOYSA-N"">NZCQOTQXWQMKCW-UHFFFAOYSA-N</a>"		C7H10F3NO3	"NIST Mass Spectrometry Data Center, 2016"	mainlib	1083 ± 0(1)	"L-Alanine, N-(trifluoroacetyl)-, butyl ester"	687	73.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/MLQQWGSDMWLMKV-LURJTMIESA-N"">MLQQWGSDMWLMKV-LURJTMIESA-N</a>"	2505-26-2	C9H14F3NO3	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	replib		N-Methyl-N-n-butyltrifluoroacetamide	673	7.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YUWKPIVNGHIKDU-UHFFFAOYSA-N"">YUWKPIVNGHIKDU-UHFFFAOYSA-N</a>"	38182-15-9	C7H12F3NO	"V.G.Zaikin, TIPS, Russian Acad. Sci."	mainlib		"Glycine, N-methyl-N-(trifluoroacetyl)-, butyl ester"	663	5.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HFRYGKNHBRPVJP-UHFFFAOYSA-N"">HFRYGKNHBRPVJP-UHFFFAOYSA-N</a>"	2710-70-5	C9H14F3NO3	"JIM LAWLESS AMES RESEARCH CTR NASA MOFFETT FIELD, CALIF 94035"	mainlib	
200904_eQC2	165.04	272.11		Unknown	"Benzamide, N-(2-cyanocyclopent-1-enyl)-3,4-dimethoxy-"		C15H16N2O3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KKQWJXBKJOKMGC-UHFFFAOYSA-N"">KKQWJXBKJOKMGC-UHFFFAOYSA-N</a>"	3454	9.71594	XIC(165.04±500ppm)	0.87	98666554	0.041	78	Spectra Search{Unable to do spectral search}	942.5		716	60.1	1	69	"Benzamide, N-(2-cyanocyclopent-1-enyl)-3,4-dimethoxy-"	716	60.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KKQWJXBKJOKMGC-UHFFFAOYSA-N"">KKQWJXBKJOKMGC-UHFFFAOYSA-N</a>"		C15H16N2O3	"A.A.Kutin, Moscow, Russia"	mainlib		"Silane, (4-methoxyphenyl)trimethyl-"	622	63.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XYZOPPYWEMJIAD-UHFFFAOYSA-N"">XYZOPPYWEMJIAD-UHFFFAOYSA-N</a>"	877-68-9	C10H16OSi	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib		"1,3-Benzodioxole, 2-acetyl-4-methoxy-2-methyl-"	617	4.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/AUYFZBXCMBURFU-UHFFFAOYSA-N"">AUYFZBXCMBURFU-UHFFFAOYSA-N</a>"	91057-65-7	C11H12O4	"G. Lange, Inst. Org. Chem., Univ. Wurzburg, Germany"	mainlib		1-Allyldimethylsilyloxy-3-methylbenzene	612	3.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WLEJVCNEGOBHFZ-UHFFFAOYSA-N"">WLEJVCNEGOBHFZ-UHFFFAOYSA-N</a>"		C12H18OSi	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	1320 ± 0(1)	"m-Cresol, TBDMS derivative"	599	2.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HBUBRNBOYWHGHQ-UHFFFAOYSA-N"">HBUBRNBOYWHGHQ-UHFFFAOYSA-N</a>"	62790-75-4	C13H22OSi	"Zaikin V.G., TIPS RAS, Moscow, Russia"	mainlib	1351 ± 5(2)
200904_eQC2	281.07	285.06		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	925	9.76807	XIC(281.07±500ppm)	1.66	67647381	0.028	49	Spectra Search{Unable to do spectral search}	944.6	994 ± 6(3)	783	97.3	1	76	"Cyclotetrasiloxane, octamethyl-"	783	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	768	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	762	75.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	758	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"Dmitri Zagorevskii, Scientific Instruments & Applications"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	754	97.3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"V.A.Korolev, Moscow, Russia"	replib	994 ± 6(3)
200904_eQC2	73.07	87.04		Unknown	"Silane, tetramethyl-"	75-76-3	C4H12Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	16964	9.79369	XIC(73.07±500ppm)	2.43	2853619456	1.175	244	Spectra Search{Unable to do spectral search}	945.7	428 ± 2(19)	719	27.0	1	80	"Silane, tetramethyl-"	719	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si	"TAJIMA S, GUNMA COLLEGE OF TECHNOLOGY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	428 ± 2(19)	"Silane, tetramethyl-"	712	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si	Chemical Concepts	replib	428 ± 2(19)	1-Propene-1-thiol	702	11.6	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/RIZGKEIRSQLIBK-NSCUHMNNSA-N"">RIZGKEIRSQLIBK-NSCUHMNNSA-N</a>"	925-89-3	C3H6S	TNO Volatile Compounds in Food - Chemical Concepts	mainlib		"Silane, tetramethyl-"	701	27.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si		replib	428 ± 2(19)	"Silane, tetramethyl-"	699	10.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	428 ± 2(19)
200904_eQC2	281.07	296.09		Unknown	"Cyclotetrasiloxane, octamethyl-"	556-67-2	C8H24O4Si4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	5412	9.91326	XIC(281.07±500ppm)	0.93	503063831	0.207	109	Spectra Search{Unable to do spectral search}	950.7	994 ± 6(3)	753	92.1	1	87	"Cyclotetrasiloxane, octamethyl-"	753	92.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	Chemical Concepts	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	737	92.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	NIST Mass Spectrometry Data Center	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	730	92.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"Dmitri Zagorevskii, Scientific Instruments & Applications"	replib	994 ± 6(3)	"Cyclotetrasiloxane, octamethyl-"	721	40.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HMMGMWAXVFQUOA-UHFFFAOYSA-N"">HMMGMWAXVFQUOA-UHFFFAOYSA-N</a>"	556-67-2	C8H24O4Si4	"R.W.CRAWFORD UNIV. OF CALIFORNIA, LIVERMORE, CALIFORNIA, USA"	mainlib	994 ± 6(3)	"2,6-Dihydroxyacetophenone, 2TMS derivative"	708	25.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/OGNFXCGDHLOCRX-UHFFFAOYSA-N"">OGNFXCGDHLOCRX-UHFFFAOYSA-N</a>"		C14H24O3Si2	NIST Mass Spectrometry Data Center	mainlib	1539 ± 0(1)
200904_eQC2	221.10	320.94		Unknown	"1,3,5-Trisiloxane, 1,1,3,3,5,5-hexamethyl-1,5-di(tert.butyl)-"		C14H36O2Si3	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IMLREYFJPXWLCY-UHFFFAOYSA-N"">IMLREYFJPXWLCY-UHFFFAOYSA-N</a>"	81258	9.94854	XIC(221.10±500ppm)	0.35	3078587620	1.268	295	Spectra Search{Unable to do spectral search}	952.2		807	78.9	1	91	"1,3,5-Trisiloxane, 1,1,3,3,5,5-hexamethyl-1,5-di(tert.butyl)-"	807	78.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/IMLREYFJPXWLCY-UHFFFAOYSA-N"">IMLREYFJPXWLCY-UHFFFAOYSA-N</a>"		C14H36O2Si3	"A.S.Howard, 2016, Eastman Chemical Company, USA."	mainlib		"Boric acid, 3TMS derivative"	804	95.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YZYKZHPNRDIPFA-UHFFFAOYSA-N"">YZYKZHPNRDIPFA-UHFFFAOYSA-N</a>"	4325-85-3	C9H27BO3Si3	NIST Mass Spectrometry Data Center	replib	993 ± 0(1)	"Boric acid, 3TMS derivative"	755	15.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YZYKZHPNRDIPFA-UHFFFAOYSA-N"">YZYKZHPNRDIPFA-UHFFFAOYSA-N</a>"	4325-85-3	C9H27BO3Si3	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	mainlib	993 ± 0(1)	"Boric acid, 3TMS derivative"	751	95.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YZYKZHPNRDIPFA-UHFFFAOYSA-N"">YZYKZHPNRDIPFA-UHFFFAOYSA-N</a>"	4325-85-3	C9H27BO3Si3	"NIST Mass Spectrometry Data Center, 2008"	replib	993 ± 0(1)	"Boric acid, 3TMS derivative"	742	95.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/YZYKZHPNRDIPFA-UHFFFAOYSA-N"">YZYKZHPNRDIPFA-UHFFFAOYSA-N</a>"	4325-85-3	C9H27BO3Si3		replib	993 ± 0(1)
200904_eQC2	73.07	87.71		Unknown	"Silane, tetramethyl-"	75-76-3	C4H12Si	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	35093	9.95879	XIC(73.07±500ppm)	0.16	4660216302	1.919	206	Spectra Search{Unable to do spectral search}	952.6	428 ± 2(19)	731	57.1	1	92	"Silane, tetramethyl-"	731	57.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si	"TAJIMA S, GUNMA COLLEGE OF TECHNOLOGY; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	428 ± 2(19)	"Silane, tetramethyl-"	730	57.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si		replib	428 ± 2(19)	"1,3-Dioxolane"	711	34.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/WNXJIVFYUVYPPR-UHFFFAOYSA-N"">WNXJIVFYUVYPPR-UHFFFAOYSA-N</a>"	646-06-0	C3H6O2	Japan AIST/NIMC Database- Spectrum MS-NW-4402	mainlib	588 ± 6(2)	"Propane, 2-ethoxy-"	707	19.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/XSJVWZAETSBXKU-UHFFFAOYSA-N"">XSJVWZAETSBXKU-UHFFFAOYSA-N</a>"	625-54-7	C5H12O	"MASS SPECTROSCOPY SOC. OF JAPAN (MSSJ); Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	replib	550 ± 0(1)	"Silane, tetramethyl-"	698	57.1	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CZDYPVPMEAXLPK-UHFFFAOYSA-N"">CZDYPVPMEAXLPK-UHFFFAOYSA-N</a>"	75-76-3	C4H12Si	Chemical Concepts	replib	428 ± 2(19)
200904_eQC2	147.08	204.12		Unknown	"Ethylene glycol, 2TMS derivative"	7381-30-8	C8H22O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGWFUSVYECJQDT-UHFFFAOYSA-N"">JGWFUSVYECJQDT-UHFFFAOYSA-N</a>"	27896	9.97083	XIC(147.08±500ppm)	0.33	4331010905	1.783	174	Spectra Search{Unable to do spectral search}	953.1	990 ± 2(4)	847	74.0	1	93	"Ethylene glycol, 2TMS derivative"	847	74.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGWFUSVYECJQDT-UHFFFAOYSA-N"">JGWFUSVYECJQDT-UHFFFAOYSA-N</a>"	7381-30-8	C8H22O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTREAL, CANADA"	mainlib	990 ± 2(4)	"Ethylene glycol, 2TMS derivative"	841	73.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGWFUSVYECJQDT-UHFFFAOYSA-N"">JGWFUSVYECJQDT-UHFFFAOYSA-N</a>"	7381-30-8	C8H22O2Si2	NIST Mass Spectrometry Data Center	replib	990 ± 2(4)	"Silanol, trimethyl-, carbonate (2:1)"	816	22.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/POWCFMBNSWHQEJ-UHFFFAOYSA-N"">POWCFMBNSWHQEJ-UHFFFAOYSA-N</a>"	39981-89-0	C7H18O3Si2	NIST Mass Spectrometry Data Center	replib	993 ± 0(1)	"Silanol, trimethyl-, carbonate (2:1)"	816	20.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/POWCFMBNSWHQEJ-UHFFFAOYSA-N"">POWCFMBNSWHQEJ-UHFFFAOYSA-N</a>"	39981-89-0	C7H18O3Si2	"NIST Mass Spectrometry Data Center, 2008"	mainlib	993 ± 0(1)	"Ethylene glycol, 2TMS derivative"	811	73.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGWFUSVYECJQDT-UHFFFAOYSA-N"">JGWFUSVYECJQDT-UHFFFAOYSA-N</a>"	7381-30-8	C8H22O2Si2	DRUR ALCO TMSI L SE30 05 0990 E M.HORNING	replib	990 ± 2(4)
200904_eQC2	147.08	298.05		Unknown	2-Trimethylsilylthiobenzoic acid trimethylsilyl ester		C13H22O2SSi2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BYCZOPBRJLQLGV-UHFFFAOYSA-N"">BYCZOPBRJLQLGV-UHFFFAOYSA-N</a>"	28800	9.97318	XIC(147.08±500ppm)	0.29	6846146125	2.819	61	Spectra Search{Unable to do spectral search}	953.2		721	73.9	1	94	2-Trimethylsilylthiobenzoic acid trimethylsilyl ester	721	73.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BYCZOPBRJLQLGV-UHFFFAOYSA-N"">BYCZOPBRJLQLGV-UHFFFAOYSA-N</a>"		C13H22O2SSi2	"KOGA M, UNIV. OF OCCUPATIONAL AND ENVIRONMENTAL HEALTH; Used with permission, courtesy of Funatsu Laboratory, University of Tokyo.The copyright reserved by Funatsu Laboratory."	mainlib		"Thiosalicylic acid, 2TMS derivative"	686	18.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/BYCZOPBRJLQLGV-UHFFFAOYSA-N"">BYCZOPBRJLQLGV-UHFFFAOYSA-N</a>"		C13H22O2SSi2	NIST Mass Spectrometry Data Center	mainlib	1683 ± 0(1)	"Disiloxane, hexamethyl-"	588	41.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"V.A.Korolev, Moscow, Russia"	replib	622 ± 24(6)	"Benzene, 1,1'-(1,1,10,10-tetramethyl-1,10-decanediyl)bis[3,4-dimethyl-"	579	1.2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/JGGXEDAGNBSUDD-UHFFFAOYSA-N"">JGGXEDAGNBSUDD-UHFFFAOYSA-N</a>"	63934-83-8	C30H46	"D.J. MCEWEN & L.F. CHARBONNEAU, GENERAL MOTORS RESEARCH LABS, WARREN, MI, USA"	mainlib		"Urea, N-[2-[4-(dimethylamino)phenyl]ethyl]-N'-phenyl-"	574	1.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/FRNPTILMCUFCHE-UHFFFAOYSA-N"">FRNPTILMCUFCHE-UHFFFAOYSA-N</a>"		C17H21N3O	"Albert Lebedev, Moscow State University, Russia"	mainlib	
200904_eQC2	159.14	174.15		Unknown	"1-Hexanol, TMS derivative"	17888-62-9	C9H22OSi	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNVBZKNIPZVUDV-UHFFFAOYSA-N"">HNVBZKNIPZVUDV-UHFFFAOYSA-N</a>"	14060	10.0702	XIC(159.14±500ppm)	0.26	262198306	0.108	169	Spectra Search{Unable to do spectral search}	957.2	932 ± 0(3)	909	84.8	1	101	"1-Hexanol, TMS derivative"	909	84.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNVBZKNIPZVUDV-UHFFFAOYSA-N"">HNVBZKNIPZVUDV-UHFFFAOYSA-N</a>"	17888-62-9	C9H22OSi	Chemical Concepts	replib	932 ± 0(3)	"1-Hexanol, TMS derivative"	903	84.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNVBZKNIPZVUDV-UHFFFAOYSA-N"">HNVBZKNIPZVUDV-UHFFFAOYSA-N</a>"	17888-62-9	C9H22OSi	CARL DJERASSI DEPT OF CHEM STANFORD UNIV STANFORD CALIF 94305	replib	932 ± 0(3)	"1-Hexanol, TMS derivative"	894	58.0	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNVBZKNIPZVUDV-UHFFFAOYSA-N"">HNVBZKNIPZVUDV-UHFFFAOYSA-N</a>"	17888-62-9	C9H22OSi	NIST Mass Spectrometry Data Center	mainlib	932 ± 0(3)	"1-Hexanol, TMS derivative"	889	84.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HNVBZKNIPZVUDV-UHFFFAOYSA-N"">HNVBZKNIPZVUDV-UHFFFAOYSA-N</a>"	17888-62-9	C9H22OSi		replib	932 ± 0(3)	"3-Methyl-1-pentanol, TMS derivative"	844	11.8	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/HHESGRKZAWUAEQ-UHFFFAOYSA-N"">HHESGRKZAWUAEQ-UHFFFAOYSA-N</a>"	17888-64-1	C9H22OSi	"NIST Mass Spectrometry Data Center, 2010"	mainlib	
200904_eQC2	147.08			Unknown	creatine degr_RI 542762	57-00-1		"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CVSVTCORWBXHQV-UHFFFAOYSA-N"">CVSVTCORWBXHQV-UHFFFAOYSA-N</a>"	168	10.1807	XIC(147.08±500ppm)	3.11	20694654	0.009	18	Spectra Search{Unable to do spectral search}	961.8		726	63.7	1	108	creatine degr_RI 542762	726	63.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/CVSVTCORWBXHQV-UHFFFAOYSA-N"">CVSVTCORWBXHQV-UHFFFAOYSA-N</a>"	57-00-1		fiehn	UCD Fiehn rtx5		"Disiloxane, hexamethyl-"	711	76.9	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	Japan AIST/NIMC Database- Spectrum MS-NW-2840	replib	622 ± 24(6)	"Disiloxane, hexamethyl-"	697	36.7	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/UQEAIHBTYFGYIE-UHFFFAOYSA-N"">UQEAIHBTYFGYIE-UHFFFAOYSA-N</a>"	107-46-0	C6H18OSi2	"D.HENNEBERG, MAX-PLANCK INSTITUTE, MULHEIM, WEST GERMANY"	mainlib	622 ± 24(6)	malonic acid_RI 306589	690	15.8		141-82-2		fiehn	UCD Fiehn rtx5		tert-Butylpentamethyldisiloxane	689	27.4	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KDJUMPQFOPXSMM-UHFFFAOYSA-N"">KDJUMPQFOPXSMM-UHFFFAOYSA-N</a>"	67875-54-1	C9H24OSi2	"NIST Mass Spectrometry Data Center, 2008"	mainlib	
200904_eQC2	117.09	218.15		Unknown	"Propylene glycol, 2TMS derivative"	17887-27-3	C9H24O2Si2	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	4312	10.2877	XIC(117.09±500ppm)	0.66	210632539	0.087	132	Spectra Search{Unable to do spectral search}	966.3	1007 ± 3(6)	862	82.5	1	116	"Propylene glycol, 2TMS derivative"	862	82.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	17887-27-3	C9H24O2Si2	"M.NELSON IMPERIAL TOBACCO LTD., RALEIGH RD., BRISTOL, UK"	replib	1007 ± 3(6)	"Propylene glycol, 2TMS derivative"	852	82.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	17887-27-3	C9H24O2Si2	"O A MAMER, MCGILL UNIVERSITY, MONTRE"	replib	1007 ± 3(6)	"Propylene glycol, 2TMS derivative"	836	73.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	17887-27-3	C9H24O2Si2	NIST Mass Spectrometry Data Center	mainlib	1007 ± 3(6)	"Propylene glycol, 2TMS derivative"	832	82.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	17887-27-3	C9H24O2Si2	M.HORNING	replib	1007 ± 3(6)	"Propylene glycol, 2TMS derivative"	814	82.5	"<a href=""http://pubchem.ncbi.nlm.nih.gov/compound/KNPUTZLNTMEYOY-UHFFFAOYSA-N"">KNPUTZLNTMEYOY-UHFFFAOYSA-N</a>"	17887-27-3	C9H24O2Si2	Chemical Concepts	replib	1007 ± 3(6)
